n_samples,mse,rmse,mae,r2,pearson_r
1180,0.269698393891323,0.5193249405635387,0.4137120289158576,0.29622718013164284,0.5473138912608448
1185,0.27263651508857606,0.5221460668132779,0.41691404035598717,0.288560208852092,0.541214057107231
1190,0.2718434232066825,0.5213860596589465,0.41590765556634307,0.2906297670058563,0.5424727915795892
1195,0.27184782628048404,0.5213902821116673,0.41557221443365705,0.29061827726866996,0.5427724695659455
1200,0.2731479184428403,0.5226355503052201,0.4161181706796117,0.28722571154371823,0.5404736617289874
1205,0.2734386254295455,0.5229135926991624,0.41516543982200654,0.2864671172012121,0.5398826168816065
1210,0.27076916872343976,0.5203548488516656,0.4126975739482201,0.2934330136104045,0.5454747999125117
1215,0.27148555478209463,0.5210427571534745,0.4146950150485437,0.2915636178407839,0.5437752650472696
1220,0.2731929792207824,0.522678657705461,0.4146189371844661,0.28710812630229277,0.5409976637852678
1225,0.2743660670973809,0.523799644040907,0.4158203308090616,0.284046975841012,0.5382098316195503
1230,0.27763847179323076,0.5269141028604479,0.41784899901294503,0.2755076981415061,0.5316991873508813
1235,0.273085843103249,0.5225761600984579,0.4145686723786409,0.2873876959595617,0.5415978016303632
1240,0.2730557740241754,0.5225473892616587,0.41435873042071203,0.28746616064845054,0.5414475412557251
1245,0.2743267320668341,0.5237620949122169,0.415133702459547,0.2841496198537111,0.5388472772590588
1250,0.273746473477226,0.523207868325034,0.4143165777346279,0.28566379358670657,0.5397998716609159
1255,0.27227106720606264,0.5217960015236439,0.41384097393203895,0.28951383813805287,0.5429735557200046
1260,0.2736044851614861,0.5230721605682013,0.41359911059870563,0.2860343093911015,0.5402839335987005
1265,0.27107968226943796,0.5206531304711784,0.41131982333333345,0.29262273442882913,0.5455852007358079
1270,0.27576131545343024,0.5251298081935839,0.41508111495145633,0.28040610184178005,0.5357363876153796
1275,0.27702448238388355,0.5263311527773019,0.4155162553721683,0.2771098918058842,0.5326826748408466
1280,0.27398268662722136,0.523433555121585,0.41348456346278323,0.2850473998727374,0.539278835369111
1285,0.2721700958276017,0.5216992388604776,0.4114763679449839,0.2897773210261788,0.5430917598429715
1290,0.27553648470780134,0.5249156929524982,0.4154006381229774,0.2809927933884421,0.5354950961485694
1295,0.27113569489210193,0.5207069184215838,0.41219976006472503,0.2924765705572846,0.54487502175057
1300,0.2718151537711637,0.5213589490659614,0.4116082799838188,0.29070353555918016,0.5436083461617759
1305,0.27343144288447796,0.5229067248415131,0.4117501865372169,0.2864858599157054,0.54035847226613
1310,0.2683661779583168,0.518040710715207,0.4100048581877024,0.29970357222400035,0.5507618195938635
1315,0.26974940191120655,0.5193740481687611,0.4095831956148868,0.29609407567569335,0.5484327053003555
1320,0.2691063886804786,0.518754651719364,0.4099058622006473,0.29777200644892754,0.5493417725169202
1325,0.26832999072033553,0.5180057825163108,0.4103226747896441,0.2997980021319797,0.5511043017272524
1330,0.26776307779124925,0.5174582860398017,0.41045375875404533,0.30127735061813954,0.5532468550589296
1335,0.26842814391448505,0.5181005152617444,0.41036387223300974,0.299541873242115,0.5514232283476893
1340,0.2668718544986487,0.5165964135557357,0.4104873024271845,0.3036029808182904,0.5551117911928724
1345,0.26854373030307127,0.5182120514838219,0.41011800941747584,0.29924025276354993,0.5516733454113506
1350,0.26855295571524335,0.5182209526015359,0.4103930001941748,0.2992161792262732,0.551621816914538
1355,0.2650487372369839,0.5148288426622812,0.4077508059061489,0.30836037057386134,0.5591325374328491
1360,0.2661822062029432,0.5159284894275011,0.40738721796116517,0.30540260490497173,0.5563975802047888
1365,0.2677073269744602,0.5174044133697162,0.4104716689967638,0.3014228313122419,0.5532762528050214
1370,0.2727507076125584,0.5222554045795585,0.413354651618123,0.28826222563665116,0.5427634001026699
1375,0.2707646683876043,0.5203505245386079,0.4115251828802589,0.29344475715101503,0.5469115590083315
1380,0.2723286402179742,0.5218511667304905,0.4126098097734628,0.2893636024604994,0.5441125029641807
1385,0.2718661901857252,0.5214078923316421,0.4133149291585761,0.2905703570078597,0.5446142988077384
1390,0.27142979874922873,0.5209892501282812,0.4134769595307444,0.29170911214613937,0.5456098560709454
1395,0.270694992729925,0.5202835695367719,0.4139109645631068,0.2936265744520885,0.5468918918602308
1400,0.2698810985671659,0.5195008167146283,0.4140470268608415,0.2957504157613926,0.5487999249790966
1405,0.2732657061818541,0.5227482244655204,0.417276056682848,0.2869183466831583,0.5414199155264023
1410,0.2682854878447392,0.5179628247709861,0.4117672308090616,0.2999141315378644,0.5520470433338781
1415,0.27280279651379297,0.5223052713823526,0.4153887149352751,0.288126300641412,0.5423169954221626
1420,0.27063270364916553,0.5202237053894848,0.41311266830097093,0.2937891166214377,0.5472344221770702
1425,0.27179042207465465,0.5213352300340489,0.41407962407767,0.2907680724499683,0.5451475036207916
1430,0.27044291981643465,0.5200412674167644,0.4124801240938512,0.2942843539166967,0.5477221641850408
1435,0.2703901086919248,0.5199904890398716,0.4136105309708739,0.294422163539811,0.5477484160028293
1440,0.2699195945119012,0.5195378662926324,0.4126253734627833,0.2956499613271302,0.5492002571950103
1445,0.2694470171902026,0.5190828615839697,0.4124241154045308,0.2968831428433377,0.5502763937163209
1450,0.2676669076601548,0.5173653522030198,0.4119425667961166,0.3015283047427486,0.5537037444064246
1455,0.2676722548204622,0.517370519860247,0.4115347425080907,0.3015143514298144,0.5540753076783704
1460,0.26974461361675806,0.5193694384701106,0.4135533102912622,0.29610657063881773,0.550320484446842
1465,0.271085409493186,0.5206586304798817,0.4133333099029127,0.29260778934758835,0.5473059649313778
1470,0.26739595638710584,0.5171034291001229,0.41019224368932045,0.3022353469269057,0.5554542010057516
1475,0.27110993292194074,0.520682180338391,0.41164960933656963,0.29254379592753665,0.5478316067373669
1480,0.2702808115284047,0.519885383068619,0.4119684635760518,0.29470737240540457,0.5495915716855113
1485,0.2722281333112605,0.5217548594035906,0.41397416000000004,0.28962587331845147,0.5454477317254017
1490,0.2722120300224767,0.5217394273221804,0.41549372618122987,0.28966789454369135,0.5449059201399611
1495,0.27141427163639387,0.5209743483477799,0.413027072669903,0.2917496298512192,0.5473314630061693
1500,0.27177188532654084,0.5213174515844841,0.41304164579288033,0.2908164437409613,0.5467936424581402
1505,0.2709117232094909,0.5204918089744457,0.41268659236245964,0.2930610203953705,0.5485169596235779
1510,0.27019065609529486,0.5197986688086983,0.4112197315372169,0.29494263129023035,0.5501180876112293
1515,0.2695851065837196,0.5192158574078026,0.41070201771844667,0.2965228012021913,0.5511342299775056
1520,0.2694540289172921,0.5190896154974516,0.4104362559870551,0.2968648458751032,0.551436545689771
